session_id,timestamp,satellite_id,ground_station_id,direction,protocol,packet_size_bytes,data_type,encryption_status,link_quality_pct,bit_error_rate,latency_ms,anomaly_flag
SESS-000657,2026-01-22 18:51:28,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,1205,COMMAND,AES-256,96.68,5.373e-09,250,NONE
SESS-000658,2026-01-22 18:53:47,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,1335,HOUSEKEEPING,AES-256,92.62,5.521e-09,255,NONE
SESS-000659,2026-01-22 18:55:59,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,3139,PAYLOAD_DATA,AES-256,92.66,7.03e-09,254,NONE
SESS-000660,2026-01-22 18:58:30,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,2575,COMMAND,NONE,93.26,9.422e-09,272,NONE
SESS-000661,2026-01-22 19:00:01,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,1520,COMMAND,NONE,99.33,3.088e-09,250,NONE
SESS-000662,2026-01-22 19:00:41,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,1766,TELEMETRY,AES-128,92.6,4.091e-09,253,NONE
SESS-000663,2026-01-22 19:02:37,SENTINEL-9,GS-DELTA-4,UPLINK,PROXIMITY-1,2052,COMMAND,AES-256,92.31,1.019e-09,259,NONE
SESS-000664,2026-01-22 19:03:23,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,2156,PAYLOAD_DATA,AES-256,98.0,6.182e-09,269,NONE
SESS-000665,2026-01-22 19:06:15,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,953,PAYLOAD_DATA,NONE,93.14,5.74e-10,247,NONE
SESS-000666,2026-01-22 19:08:41,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,2507,TELEMETRY,AES-128,97.62,9.46e-10,241,NONE
SESS-000667,2026-01-22 19:11:28,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,2761,COMMAND,AES-128,92.94,6.41e-10,270,NONE
SESS-000668,2026-01-22 19:14:07,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,3812,TELEMETRY,NONE,93.29,3.7e-10,253,NONE
SESS-000669,2026-01-22 19:15:11,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,1000,HOUSEKEEPING,AES-256,99.04,5.459e-09,275,NONE
SESS-000670,2026-01-22 19:18:03,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,1337,HOUSEKEEPING,AES-256,96.43,5.784e-09,245,NONE
SESS-000671,2026-01-22 19:19:27,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,3318,PAYLOAD_DATA,AES-256,99.39,5.909e-09,245,NONE
SESS-000672,2026-01-22 19:21:11,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,2705,HOUSEKEEPING,AES-256,92.75,6.732e-09,255,NONE
SESS-000673,2026-01-22 19:22:32,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,3710,TELEMETRY,AES-128,92.95,8.522e-09,249,NONE
SESS-000674,2026-01-22 19:23:20,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,1098,TELEMETRY,AES-256,99.01,7.522e-09,264,NONE
SESS-000675,2026-01-22 19:23:59,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,2549,HOUSEKEEPING,AES-128,96.86,3.296e-09,278,NONE
SESS-000676,2026-01-22 19:25:34,SENTINEL-9,GS-BRAVO-2,UPLINK,PROXIMITY-1,3539,PAYLOAD_DATA,AES-128,94.33,7.399e-09,278,NONE
SESS-000677,2026-01-22 19:26:10,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,2180,PAYLOAD_DATA,AES-256,92.76,3.108e-09,264,NONE
SESS-000678,2026-01-22 19:28:09,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,3823,PAYLOAD_DATA,AES-256,95.3,5.019e-09,255,NONE
SESS-000679,2026-01-22 19:31:05,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,3127,TELEMETRY,AES-256,95.75,8.96e-10,241,NONE
SESS-000680,2026-01-22 19:33:33,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,2153,COMMAND,AES-256,97.72,1.517e-09,255,NONE
SESS-000681,2026-01-22 19:36:10,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,2579,COMMAND,AES-128,93.57,2.091e-09,271,NONE
SESS-000682,2026-01-22 19:36:50,SENTINEL-9,GS-ALPHA-1,UPLINK,PROXIMITY-1,1753,TELEMETRY,AES-256,96.95,6.729e-09,251,NONE
SESS-000683,2026-01-22 19:38:11,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,1869,TELEMETRY,AES-256,92.53,2.313e-09,264,NONE
SESS-000684,2026-01-22 19:40:20,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,3577,COMMAND,AES-128,93.64,2.337e-09,241,NONE
SESS-000685,2026-01-22 19:43:09,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,3622,TELEMETRY,AES-256,95.75,4.227e-09,241,NONE
SESS-000686,2026-01-22 19:44:51,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,2723,HOUSEKEEPING,AES-128,95.4,8.84e-10,273,NONE
SESS-000687,2026-01-22 19:46:00,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,3818,TELEMETRY,AES-256,93.71,5.155e-09,245,NONE
SESS-000688,2026-01-22 19:47:19,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,2633,TELEMETRY,AES-256,94.24,2.313e-09,241,NONE
SESS-000689,2026-01-22 19:48:52,SENTINEL-9,GS-BRAVO-2,UPLINK,PROXIMITY-1,2001,HOUSEKEEPING,AES-256,96.14,7.111e-09,271,NONE
SESS-000690,2026-01-22 19:51:48,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,3563,PAYLOAD_DATA,AES-256,95.61,6.642e-09,244,NONE
SESS-000691,2026-01-22 19:52:35,SENTINEL-9,GS-BRAVO-2,UPLINK,PROXIMITY-1,2408,HOUSEKEEPING,AES-256,92.57,6.832e-09,272,NONE
SESS-000692,2026-01-22 19:54:41,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,3008,COMMAND,AES-256,96.89,2.477e-09,244,NONE
SESS-000693,2026-01-22 19:56:43,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,590,TELEMETRY,NONE,96.58,5.611e-09,242,NONE
SESS-000694,2026-01-22 19:58:25,SENTINEL-9,GS-ALPHA-1,UPLINK,DTN,2402,TELEMETRY,AES-256,98.69,4.72e-09,276,NONE
SESS-000695,2026-01-22 19:59:38,SENTINEL-9,GS-ALPHA-1,UPLINK,CCSDS,822,PAYLOAD_DATA,AES-256,94.12,8.395e-09,246,NONE
SESS-000696,2026-01-22 20:01:05,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,3201,COMMAND,NONE,97.59,5.607e-09,272,NONE
SESS-000697,2026-01-22 20:02:36,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,1236,HOUSEKEEPING,AES-256,94.88,5.811e-09,242,NONE
SESS-000698,2026-01-22 20:04:36,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,1565,TELEMETRY,AES-256,95.53,6.354e-09,253,NONE
SESS-000699,2026-01-22 20:05:58,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,1549,TELEMETRY,AES-256,98.87,2.508e-09,263,NONE
SESS-000700,2026-01-22 20:08:10,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,3602,COMMAND,AES-256,98.46,7.63e-10,274,NONE
SESS-000701,2026-01-22 20:09:40,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,1322,PAYLOAD_DATA,AES-256,95.34,5.711e-09,243,NONE
SESS-000702,2026-01-22 20:10:59,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,2613,COMMAND,AES-256,94.88,5.95e-09,269,NONE
SESS-000703,2026-01-22 20:12:22,SENTINEL-9,GS-ALPHA-1,UPLINK,CCSDS,3212,COMMAND,AES-256,94.74,9.897e-09,263,NONE
SESS-000704,2026-01-22 20:13:33,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,1223,PAYLOAD_DATA,AES-256,96.58,1.201e-09,261,NONE
SESS-000705,2026-01-22 20:14:10,SENTINEL-9,GS-ALPHA-1,UPLINK,CCSDS,2742,HOUSEKEEPING,AES-256,93.37,2.125e-09,274,NONE
SESS-000706,2026-01-22 20:17:01,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,3290,PAYLOAD_DATA,AES-256,93.63,9.61e-09,245,NONE
SESS-000707,2026-01-22 20:17:43,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,1689,TELEMETRY,AES-256,94.67,1.321e-09,259,NONE
SESS-000708,2026-01-22 20:19:31,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,823,HOUSEKEEPING,AES-256,97.81,5.57e-09,254,NONE
SESS-000709,2026-01-22 20:21:42,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,1859,HOUSEKEEPING,AES-128,98.17,7.239e-09,275,NONE
SESS-000710,2026-01-22 20:22:54,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,1974,HOUSEKEEPING,AES-128,93.76,7.199e-09,279,NONE
SESS-000711,2026-01-22 20:25:49,SENTINEL-9,GS-ALPHA-1,UPLINK,PROXIMITY-1,1653,COMMAND,AES-256,92.52,2.194e-09,253,NONE
SESS-000712,2026-01-22 20:28:30,SENTINEL-9,GS-BRAVO-2,UPLINK,PROXIMITY-1,2152,COMMAND,AES-128,92.06,5.71e-10,276,NONE
SESS-000713,2026-01-22 20:30:16,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,1538,HOUSEKEEPING,AES-128,94.6,1.658e-09,245,NONE
SESS-000714,2026-01-22 20:31:24,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,1151,HOUSEKEEPING,AES-256,99.16,3.889e-09,240,NONE
SESS-000715,2026-01-22 20:33:27,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,943,PAYLOAD_DATA,AES-256,95.97,6.281e-09,243,NONE
SESS-000716,2026-01-22 20:34:15,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,3392,PAYLOAD_DATA,NONE,93.81,2.816e-09,265,NONE
SESS-000717,2026-01-22 20:35:49,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,3175,PAYLOAD_DATA,AES-256,95.09,8.87e-10,252,NONE
SESS-000718,2026-01-22 20:36:58,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,2044,COMMAND,AES-256,95.84,4.398e-09,260,NONE
SESS-000719,2026-01-22 20:39:03,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,3576,PAYLOAD_DATA,AES-256,93.38,9.952e-09,250,NONE
SESS-000720,2026-01-22 20:40:48,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,1547,COMMAND,AES-256,93.74,6.021e-09,265,NONE
SESS-000721,2026-01-22 20:43:14,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,1304,HOUSEKEEPING,AES-256,92.88,5e-09,253,NONE
SESS-000722,2026-01-22 20:45:36,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,3237,COMMAND,AES-256,96.17,5.229e-09,256,NONE
SESS-000723,2026-01-22 20:46:35,SENTINEL-9,GS-ALPHA-1,UPLINK,PROXIMITY-1,2945,HOUSEKEEPING,AES-256,96.7,9.884e-09,241,NONE
SESS-000724,2026-01-22 20:48:37,SENTINEL-9,GS-CHARLIE-3,UPLINK,PROXIMITY-1,2761,HOUSEKEEPING,AES-256,95.37,4.762e-09,270,NONE
SESS-000725,2026-01-22 20:50:32,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,1290,COMMAND,AES-256,97.95,5.855e-09,245,NONE
SESS-000726,2026-01-22 20:52:50,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,2700,PAYLOAD_DATA,NONE,99.2,1.316e-09,260,NONE
SESS-000727,2026-01-22 20:54:08,SENTINEL-9,GS-CHARLIE-3,UPLINK,PROXIMITY-1,2170,TELEMETRY,AES-256,99.38,5.345e-09,260,NONE
SESS-000728,2026-01-22 20:56:46,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,2901,HOUSEKEEPING,AES-256,95.09,2.299e-09,246,NONE
SESS-000729,2026-01-22 20:57:46,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,1473,COMMAND,AES-256,95.24,5.976e-09,279,NONE
SESS-000730,2026-01-22 20:58:42,SENTINEL-9,GS-CHARLIE-3,UPLINK,DTN,901,HOUSEKEEPING,AES-128,98.83,7.358e-09,260,NONE
SESS-000731,2026-01-22 20:59:46,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,3476,HOUSEKEEPING,AES-256,96.45,4.06e-10,277,NONE
SESS-000732,2026-01-22 21:00:23,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,3772,TELEMETRY,AES-256,97.57,4.45e-09,245,NONE
SESS-000733,2026-01-22 21:01:32,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,611,TELEMETRY,AES-256,93.57,6.798e-09,249,NONE
SESS-000734,2026-01-22 21:04:15,SENTINEL-9,GS-CHARLIE-3,UPLINK,DTN,3463,HOUSEKEEPING,AES-256,94.73,2.48e-10,266,NONE
SESS-000735,2026-01-22 21:07:07,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,670,HOUSEKEEPING,AES-128,95.14,1.778e-09,276,NONE
SESS-000736,2026-01-22 21:07:57,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,2754,HOUSEKEEPING,AES-256,97.14,1.615e-09,241,NONE
SESS-000737,2026-01-22 21:09:20,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,3815,HOUSEKEEPING,AES-256,98.86,3.26e-10,249,NONE
SESS-000738,2026-01-22 21:11:18,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,2850,COMMAND,AES-256,93.06,6.125e-09,257,NONE
SESS-000739,2026-01-22 21:13:18,SENTINEL-9,GS-ALPHA-1,UPLINK,PROXIMITY-1,1143,HOUSEKEEPING,AES-256,95.1,8.787e-09,272,NONE
SESS-000740,2026-01-22 21:15:33,SENTINEL-9,GS-ALPHA-1,UPLINK,CCSDS,3987,TELEMETRY,NONE,98.81,2.015e-09,248,NONE
SESS-000741,2026-01-22 21:17:29,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,3872,COMMAND,NONE,98.9,4.71e-09,242,NONE
SESS-000742,2026-01-22 21:18:17,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,685,TELEMETRY,AES-256,97.82,9.613e-09,274,NONE
SESS-000743,2026-01-22 21:20:18,SENTINEL-9,GS-CHARLIE-3,UPLINK,DTN,885,TELEMETRY,AES-256,94.01,3.621e-09,252,NONE
SESS-000744,2026-01-22 21:21:21,SENTINEL-9,GS-CHARLIE-3,UPLINK,PROXIMITY-1,2715,TELEMETRY,NONE,96.46,1.043e-09,251,NONE
SESS-000745,2026-01-22 21:22:48,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,3099,COMMAND,AES-256,92.12,2.472e-09,274,NONE
SESS-000746,2026-01-22 21:25:38,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,1085,COMMAND,AES-128,97.13,4.533e-09,277,NONE
SESS-000747,2026-01-22 21:26:11,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,3587,COMMAND,AES-128,95.63,8.577e-09,247,NONE
SESS-000748,2026-01-22 21:28:59,SENTINEL-9,GS-ALPHA-1,UPLINK,PROXIMITY-1,1684,HOUSEKEEPING,AES-256,95.59,7.517e-09,262,NONE
SESS-000749,2026-01-22 21:29:49,SENTINEL-9,GS-ALPHA-1,UPLINK,DTN,1020,COMMAND,AES-256,94.07,5.633e-09,241,NONE
SESS-000750,2026-01-22 21:31:18,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,3259,COMMAND,AES-256,99.23,8.696e-09,275,NONE
SESS-000751,2026-01-22 21:34:16,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,899,HOUSEKEEPING,AES-128,97.1,1.015e-09,248,NONE
SESS-000752,2026-01-22 21:35:30,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,3391,COMMAND,NONE,96.26,7.297e-09,259,NONE
SESS-000753,2026-01-22 21:36:41,SENTINEL-9,GS-DELTA-4,UPLINK,PROXIMITY-1,602,COMMAND,AES-256,93.28,8.105e-09,260,NONE
SESS-000754,2026-01-22 21:39:17,SENTINEL-9,GS-DELTA-4,UPLINK,PROXIMITY-1,3954,PAYLOAD_DATA,AES-256,97.19,5.314e-09,260,NONE
SESS-000755,2026-01-22 21:39:49,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,825,HOUSEKEEPING,AES-128,97.77,5.654e-09,255,NONE
SESS-000756,2026-01-22 21:40:57,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,1845,TELEMETRY,NONE,94.45,9.436e-09,259,NONE
SESS-000757,2026-01-22 21:42:14,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,2556,COMMAND,AES-256,94.47,6.927e-09,251,NONE
SESS-000758,2026-01-22 21:45:12,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,1477,COMMAND,AES-128,95.11,5.413e-09,276,NONE
SESS-000759,2026-01-22 21:45:59,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,3828,TELEMETRY,AES-128,97.3,1.509e-09,275,NONE
SESS-000760,2026-01-22 21:48:14,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,3494,PAYLOAD_DATA,AES-256,95.8,8.361e-09,273,NONE
SESS-000761,2026-01-22 21:49:15,SENTINEL-9,GS-DELTA-4,UPLINK,PROXIMITY-1,1725,HOUSEKEEPING,AES-128,98.86,6.854e-09,251,NONE
SESS-000762,2026-01-22 21:51:46,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,564,HOUSEKEEPING,AES-256,94.84,6.016e-09,265,NONE
SESS-000763,2026-01-22 21:54:34,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,2674,TELEMETRY,AES-256,93.56,6.507e-09,250,NONE
SESS-000764,2026-01-22 21:56:46,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,1740,PAYLOAD_DATA,AES-256,93.06,3.193e-09,264,NONE
SESS-000765,2026-01-22 21:58:49,SENTINEL-9,GS-CHARLIE-3,UPLINK,PROXIMITY-1,1944,COMMAND,AES-256,93.25,2.181e-09,255,NONE
SESS-000766,2026-01-22 22:00:04,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,3273,COMMAND,AES-256,98.55,2.924e-09,251,NONE
SESS-000767,2026-01-22 22:02:39,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,1063,TELEMETRY,NONE,93.67,4.343e-09,279,NONE
SESS-000768,2026-01-22 22:05:13,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,1600,PAYLOAD_DATA,AES-256,94.93,1.294e-09,247,NONE
SESS-000769,2026-01-22 22:08:10,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,585,HOUSEKEEPING,AES-256,98.96,5.136e-09,257,NONE
SESS-000770,2026-01-22 22:10:23,SENTINEL-9,GS-CHARLIE-3,UPLINK,DTN,2434,TELEMETRY,AES-128,97.92,9.242e-09,241,NONE
SESS-000771,2026-01-22 22:11:18,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,689,HOUSEKEEPING,AES-128,97.38,7.514e-09,265,NONE
SESS-000772,2026-01-22 22:14:06,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,3727,COMMAND,AES-256,97.11,5.312e-09,279,NONE
SESS-000773,2026-01-22 22:16:18,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,1099,PAYLOAD_DATA,NONE,98.5,8.787e-09,262,NONE
SESS-000774,2026-01-22 22:18:21,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,2819,PAYLOAD_DATA,AES-128,95.45,5.417e-09,277,NONE
SESS-000775,2026-01-22 22:19:27,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,1743,HOUSEKEEPING,AES-256,96.97,8.137e-09,241,NONE
SESS-000776,2026-01-22 22:22:10,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,741,TELEMETRY,AES-256,98.78,5.945e-09,250,NONE
SESS-000777,2026-01-22 22:24:33,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,3620,COMMAND,AES-256,92.83,7.435e-09,256,NONE
SESS-000778,2026-01-22 22:25:49,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,1417,PAYLOAD_DATA,AES-128,94.53,1.759e-09,252,NONE
SESS-000779,2026-01-22 22:26:43,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,3009,COMMAND,AES-256,92.18,8.515e-09,275,NONE
SESS-000780,2026-01-22 22:27:33,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,1494,TELEMETRY,AES-256,95.26,4.755e-09,265,NONE
SESS-000781,2026-01-22 22:28:45,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,3740,HOUSEKEEPING,AES-128,98.22,5.767e-09,270,NONE
SESS-000782,2026-01-22 22:29:37,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,4052,COMMAND,AES-256,92.03,2.9e-09,276,NONE
SESS-000783,2026-01-22 22:31:11,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,1203,TELEMETRY,AES-256,93.87,7.513e-09,263,NONE
SESS-000784,2026-01-22 22:32:41,SENTINEL-9,GS-ALPHA-1,UPLINK,PROXIMITY-1,2647,PAYLOAD_DATA,NONE,99.15,6.685e-09,250,NONE
SESS-000785,2026-01-22 22:34:24,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,897,PAYLOAD_DATA,AES-128,96.57,6.004e-09,254,NONE
SESS-000786,2026-01-22 22:36:22,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,801,COMMAND,AES-256,96.12,1.674e-09,258,NONE
SESS-000787,2026-01-22 22:38:17,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,3936,TELEMETRY,AES-256,92.06,2.824e-09,244,NONE
SESS-000788,2026-01-22 22:40:31,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,4025,TELEMETRY,AES-256,96.72,9.71e-09,257,NONE
SESS-000789,2026-01-22 22:42:04,SENTINEL-9,GS-ALPHA-1,UPLINK,DTN,3678,PAYLOAD_DATA,AES-256,98.97,4.99e-10,242,NONE
SESS-000790,2026-01-22 22:44:30,SENTINEL-9,GS-CHARLIE-3,UPLINK,DTN,1471,TELEMETRY,AES-256,93.13,5.701e-09,247,NONE
SESS-000791,2026-01-22 22:45:38,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,2802,HOUSEKEEPING,AES-256,95.08,9.764e-09,254,NONE
SESS-000792,2026-01-22 22:48:27,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,769,TELEMETRY,NONE,94.95,2.917e-09,276,NONE
SESS-000793,2026-01-22 22:51:15,SENTINEL-9,GS-ALPHA-1,UPLINK,PROXIMITY-1,1513,COMMAND,AES-128,97.65,2.705e-09,279,NONE
SESS-000794,2026-01-22 22:52:32,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,1581,COMMAND,NONE,93.87,7.567e-09,256,NONE
SESS-000795,2026-01-22 22:55:17,SENTINEL-9,GS-ALPHA-1,UPLINK,PROXIMITY-1,2050,COMMAND,AES-256,95.24,6.857e-09,241,NONE
SESS-000796,2026-01-22 22:56:37,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,2921,COMMAND,AES-256,97.24,4.302e-09,242,NONE
SESS-000797,2026-01-22 22:59:22,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,2176,COMMAND,AES-256,97.35,1.525e-09,242,NONE
SESS-000798,2026-01-22 23:01:32,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,2737,PAYLOAD_DATA,AES-256,96.43,9.04e-09,263,NONE
SESS-000799,2026-01-22 23:04:09,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,3392,COMMAND,AES-128,96.37,3.296e-09,260,NONE
SESS-000800,2026-01-22 23:06:26,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,3620,HOUSEKEEPING,AES-128,92.04,1.997e-09,277,NONE
SESS-000801,2026-01-22 23:08:20,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,2924,COMMAND,AES-256,98.56,4.197e-09,257,NONE
SESS-000802,2026-01-22 23:09:57,SENTINEL-9,GS-ALPHA-1,UPLINK,CCSDS,3217,PAYLOAD_DATA,AES-256,99.23,2.161e-09,258,NONE
SESS-000803,2026-01-22 23:12:20,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,1247,HOUSEKEEPING,AES-256,93.61,5.627e-09,261,NONE
SESS-000804,2026-01-22 23:14:00,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,3894,HOUSEKEEPING,AES-128,93.33,8.167e-09,274,NONE
SESS-000805,2026-01-22 23:16:07,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,1746,TELEMETRY,AES-256,95.63,5.498e-09,240,NONE
SESS-000806,2026-01-22 23:18:25,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,2330,HOUSEKEEPING,AES-256,93.38,6.18e-10,241,NONE
SESS-000807,2026-01-22 23:20:35,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,1996,TELEMETRY,NONE,95.68,1.946e-09,276,NONE
SESS-000808,2026-01-22 23:21:34,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,3405,COMMAND,AES-256,92.23,1.17e-10,270,NONE
SESS-000809,2026-01-22 23:23:33,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,1496,COMMAND,AES-128,95.65,3.067e-09,274,NONE
SESS-000810,2026-01-22 23:26:22,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,3220,TELEMETRY,AES-256,98.11,7.469e-09,256,NONE
SESS-000811,2026-01-22 23:28:06,SENTINEL-9,GS-BRAVO-2,UPLINK,DTN,1575,PAYLOAD_DATA,AES-128,98.56,7.63e-10,263,NONE
SESS-000812,2026-01-22 23:29:04,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,890,PAYLOAD_DATA,NONE,94.7,5.958e-09,254,NONE
SESS-000813,2026-01-22 23:29:36,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,3943,TELEMETRY,NONE,94.74,6.116e-09,279,NONE
SESS-000814,2026-01-22 23:31:07,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,1030,COMMAND,AES-256,95.42,6.751e-09,264,NONE
