image_id,capture_timestamp,metadata_timestamp,downlink_timestamp,satellite_id,sensor_id,sensor_mode,target_lat,target_lon,target_name,pointing_azimuth_deg,pointing_elevation_deg,exposure_ms,gain_setting,sun_angle_deg,eclipse_status,resolution_m,compression_ratio,file_size_mb,pixelation_index,noise_floor_db,calibration_drift,hash_verification_status,metadata_hash,commanding_station,collection_priority
IMG-000546,2026-01-23 13:46:00,2026-01-23 13:46:00,2026-01-23 14:13:00,SENTINEL-9,EO-PRIMARY,STARING,76.9429,67.6174,NOVAYA-ZEMLYA-NORTH,68.64,83.741,8,2,10.05,SUNLIT,0.34,0.948,63.72,0.0136,-49.69,0.0038,VALID,0695C8AE59E13AD2,GS-ALPHA-1,SCHEDULED
IMG-000547,2026-01-23 13:51:00,2026-01-23 13:51:00,2026-01-23 14:02:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,80.1118,52.7358,FRANZ-JOSEF-LAND,53.514,79.764,10,1,16.63,SUNLIT,0.39,0.932,56.79,0.0292,-51.76,0.0128,VALID,BA6A033CDAB0E93B,GS-BRAVO-2,PRIORITY
IMG-000548,2026-01-23 13:55:00,2026-01-23 13:55:00,2026-01-23 14:16:00,SENTINEL-9,EO-PRIMARY,STARING,75.547,68.4785,NSR-WAYPOINT-ALPHA,70.017,85.462,6,1,12.0,SUNLIT,0.5,0.976,52.21,0.0216,-51.08,0.0037,VALID,2FDD5887868621F4,GS-BRAVO-2,OPPORTUNISTIC
IMG-000549,2026-01-23 14:00:00,2026-01-23 14:00:00,2026-01-23 14:29:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8118,125.2891,NSR-WAYPOINT-CHARLIE,123.516,86.826,10,1,23.02,SUNLIT,0.31,0.96,74.39,0.0485,-48.07,0.0033,VALID,6686E7D1E52147EE,GS-CHARLIE-3,OPPORTUNISTIC
IMG-000550,2026-01-23 14:03:00,2026-01-23 14:03:00,2026-01-23 14:26:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,75.47,68.4603,NSR-WAYPOINT-ALPHA,69.491,84.665,11,2,18.32,SUNLIT,0.37,0.948,71.57,0.0242,-49.12,0.0166,VALID,AF1406C9C44E9D19,GS-BRAVO-2,PRIORITY
IMG-000551,2026-01-23 14:07:00,2026-01-23 14:07:00,2026-01-23 14:30:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,77.4243,45.1522,NSR-WAYPOINT-ECHO,46.48,81.758,5,1,12.79,SUNLIT,0.45,0.932,50.91,0.0131,-49.66,0.0166,VALID,BE4902AA59B78F5F,GS-ALPHA-1,PRIORITY
IMG-000552,2026-01-23 14:10:00,2026-01-23 14:10:00,2026-01-23 14:43:00,SENTINEL-9,EO-PRIMARY,STARING,76.9035,67.5378,NOVAYA-ZEMLYA-NORTH,66.788,84.044,9,1,18.31,SUNLIT,0.39,0.934,64.91,0.0348,-51.93,0.0131,VALID,2FF7D7446F9DA947,GS-DELTA-4,SCHEDULED
IMG-000553,2026-01-23 14:15:00,2026-01-23 14:15:00,2026-01-23 14:36:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,75.4781,68.3971,NSR-WAYPOINT-ALPHA,68.647,84.117,5,1,8.4,SUNLIT,0.35,0.935,68.83,0.024,-51.09,0.0152,VALID,653D1D3BD30AD264,GS-DELTA-4,PRIORITY
IMG-000554,2026-01-23 14:19:00,2026-01-23 14:19:00,2026-01-23 15:01:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,71.6196,150.2108,NSR-WAYPOINT-DELTA,151.491,87.741,5,1,20.71,SUNLIT,0.46,0.94,75.42,0.033,-48.63,0.0108,VALID,8E51699DC27A3251,GS-ALPHA-1,SCHEDULED
IMG-000555,2026-01-23 14:24:00,2026-01-23 14:24:00,2026-01-23 14:37:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,75.4933,68.4554,NSR-WAYPOINT-ALPHA,70.347,83.83,7,1,22.1,SUNLIT,0.44,0.921,58.45,0.0173,-50.94,0.0144,VALID,37242B53A5AF5490,GS-CHARLIE-3,SCHEDULED
IMG-000556,2026-01-23 14:28:00,2026-01-23 14:28:00,2026-01-23 14:53:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,80.1511,52.7302,FRANZ-JOSEF-LAND,50.731,80.274,6,2,18.63,SUNLIT,0.31,0.967,49.27,0.0365,-51.56,0.017,VALID,05A7AEA9CCE67489,GS-DELTA-4,OPPORTUNISTIC
IMG-000557,2026-01-23 14:33:00,2026-01-23 14:33:00,2026-01-23 14:46:00,SENTINEL-9,EO-PRIMARY,STARING,71.5956,150.2423,NSR-WAYPOINT-DELTA,150.531,88.041,10,1,7.62,SUNLIT,0.34,0.944,70.09,0.0195,-48.12,0.0117,VALID,CEAB9369891498DA,GS-BRAVO-2,OPPORTUNISTIC
IMG-000558,2026-01-23 14:36:00,2026-01-23 14:36:00,2026-01-23 15:16:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,71.6561,150.1614,NSR-WAYPOINT-DELTA,150.815,87.562,11,2,19.12,SUNLIT,0.36,0.956,46.95,0.0395,-51.13,0.0109,VALID,46436FE182D7C88D,GS-DELTA-4,OPPORTUNISTIC
IMG-000559,2026-01-23 14:39:00,2026-01-23 14:39:00,2026-01-23 14:53:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.954,67.5626,NOVAYA-ZEMLYA-NORTH,67.0,83.1,7,1,11.57,SUNLIT,0.49,0.949,66.16,0.0443,-49.07,0.0082,VALID,80489A4C80100D14,GS-ALPHA-1,PRIORITY
IMG-000560,2026-01-23 14:44:00,2026-01-23 14:44:00,2026-01-23 15:18:00,SENTINEL-9,EO-PRIMARY,STARING,75.4852,68.4663,NSR-WAYPOINT-ALPHA,70.136,84.248,6,1,23.89,SUNLIT,0.4,0.925,69.29,0.0127,-50.9,0.0039,VALID,31ABE1A682C7F94B,GS-ALPHA-1,SCHEDULED
IMG-000561,2026-01-23 14:47:00,2026-01-23 14:47:00,2026-01-23 14:59:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,75.537,68.3906,NSR-WAYPOINT-ALPHA,69.713,83.712,10,1,24.43,SUNLIT,0.49,0.969,71.8,0.0217,-50.66,0.0015,VALID,5894EEEB54902F92,GS-DELTA-4,SCHEDULED
IMG-000562,2026-01-23 14:50:00,2026-01-23 14:50:00,2026-01-23 15:07:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,80.1474,52.7705,FRANZ-JOSEF-LAND,53.747,78.954,6,2,24.66,SUNLIT,0.43,0.968,74.0,0.0134,-51.38,0.0057,VALID,21CDC2899D296F21,GS-BRAVO-2,OPPORTUNISTIC
IMG-000563,2026-01-23 14:55:00,2026-01-23 14:55:00,2026-01-23 15:23:00,SENTINEL-9,EO-PRIMARY,STARING,80.1138,52.6938,FRANZ-JOSEF-LAND,51.889,79.021,7,2,6.27,SUNLIT,0.37,0.931,72.88,0.0259,-51.7,0.0152,VALID,9E99B91001ECCC2F,GS-CHARLIE-3,PRIORITY
IMG-000564,2026-01-23 14:59:00,2026-01-23 14:59:00,2026-01-23 15:26:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8029,125.3237,NSR-WAYPOINT-CHARLIE,124.215,85.922,9,1,19.89,SUNLIT,0.4,0.921,71.8,0.0393,-49.04,0.0154,VALID,FE9CDF26DE045506,GS-CHARLIE-3,OPPORTUNISTIC
IMG-000565,2026-01-23 15:04:00,2026-01-23 15:04:00,2026-01-23 15:41:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,77.3874,45.1449,NSR-WAYPOINT-ECHO,46.956,83.218,7,2,23.5,SUNLIT,0.32,0.954,55.31,0.0227,-51.69,0.0158,VALID,CA096B5B0E6420B1,GS-DELTA-4,PRIORITY
IMG-000566,2026-01-23 15:08:00,2026-01-23 15:08:00,2026-01-23 15:38:00,SENTINEL-9,EO-PRIMARY,STARING,73.85,125.3611,NSR-WAYPOINT-CHARLIE,125.92,86.271,10,2,9.37,SUNLIT,0.35,0.923,80.5,0.0391,-48.4,0.0172,VALID,E2D00D8A81D299A5,GS-ALPHA-1,PRIORITY
IMG-000567,2026-01-23 15:11:00,2026-01-23 15:11:00,2026-01-23 15:53:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.17,96.7192,NSR-WAYPOINT-BRAVO,96.357,84.184,11,2,13.09,SUNLIT,0.45,0.972,84.57,0.0498,-49.32,0.0187,VALID,0672F1A457035F64,GS-DELTA-4,OPPORTUNISTIC
IMG-000568,2026-01-23 15:14:00,2026-01-23 15:14:00,2026-01-23 15:53:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,78.2047,15.6034,SVALBARD-MONITOR,14.47,82.623,8,1,10.76,SUNLIT,0.47,0.957,55.55,0.0386,-50.86,0.0036,VALID,E3F5802D466BA5B7,GS-DELTA-4,OPPORTUNISTIC
IMG-000569,2026-01-23 15:17:00,2026-01-23 15:17:00,2026-01-23 15:43:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.2101,96.7046,NSR-WAYPOINT-BRAVO,96.176,82.872,11,1,17.69,SUNLIT,0.4,0.977,47.87,0.0282,-50.18,0.0112,VALID,429EE09E23BFAF60,GS-ALPHA-1,PRIORITY
IMG-000570,2026-01-23 15:20:00,2026-01-23 15:20:00,2026-01-23 15:57:00,SENTINEL-9,EO-PRIMARY,STARING,73.8166,125.377,NSR-WAYPOINT-CHARLIE,127.252,86.698,10,1,20.57,SUNLIT,0.35,0.942,77.55,0.0373,-49.02,0.0033,VALID,093E2CDAE36E1507,GS-ALPHA-1,OPPORTUNISTIC
IMG-000571,2026-01-23 15:23:00,2026-01-23 15:23:00,2026-01-23 16:06:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,77.4124,45.1435,NSR-WAYPOINT-ECHO,45.494,81.688,11,2,12.49,SUNLIT,0.47,0.925,84.94,0.0154,-49.6,0.0104,VALID,3202E84DB196E2FB,GS-DELTA-4,PRIORITY
IMG-000572,2026-01-23 15:27:00,2026-01-23 15:27:00,2026-01-23 16:05:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,75.4759,68.4505,NSR-WAYPOINT-ALPHA,66.947,84.354,10,1,16.83,SUNLIT,0.38,0.933,75.97,0.023,-49.0,0.0183,VALID,95C404506C28158B,GS-CHARLIE-3,PRIORITY
IMG-000573,2026-01-23 15:31:00,2026-01-23 15:31:00,2026-01-23 15:57:00,SENTINEL-9,EO-PRIMARY,STARING,76.2266,96.6916,NSR-WAYPOINT-BRAVO,96.992,83.989,10,1,16.81,SUNLIT,0.34,0.964,61.5,0.0345,-48.32,0.0031,VALID,0EEA3A24E32D8A68,GS-ALPHA-1,OPPORTUNISTIC
IMG-000574,2026-01-23 15:35:00,2026-01-23 15:35:00,2026-01-23 16:19:00,SENTINEL-9,EO-PRIMARY,STARING,71.683,150.2045,NSR-WAYPOINT-DELTA,150.894,88.563,6,1,11.49,SUNLIT,0.47,0.924,46.03,0.0155,-51.83,0.0013,VALID,67961C4E23A3CD9D,GS-CHARLIE-3,PRIORITY
IMG-000575,2026-01-23 15:40:00,2026-01-23 15:40:00,2026-01-23 16:22:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.1962,96.7427,NSR-WAYPOINT-BRAVO,97.14,84.819,11,1,21.79,SUNLIT,0.49,0.95,50.23,0.0152,-48.58,0.0148,VALID,FE05ED57A74E3EF4,GS-ALPHA-1,OPPORTUNISTIC
IMG-000576,2026-01-23 15:43:00,2026-01-23 15:43:00,2026-01-23 16:08:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,77.3925,45.1545,NSR-WAYPOINT-ECHO,43.86,81.78,8,1,8.61,SUNLIT,0.4,0.922,56.42,0.0195,-51.36,0.0182,VALID,B3DEB7E1E03D8F0F,GS-CHARLIE-3,SCHEDULED
IMG-000577,2026-01-23 15:46:00,2026-01-23 15:46:00,2026-01-23 16:06:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8081,125.3577,NSR-WAYPOINT-CHARLIE,124.611,86.466,7,1,18.65,SUNLIT,0.39,0.979,66.14,0.0225,-51.9,0.0051,VALID,9D54967AFB56100F,GS-CHARLIE-3,OPPORTUNISTIC
IMG-000578,2026-01-23 15:49:00,2026-01-23 15:49:00,2026-01-23 16:09:00,SENTINEL-9,EO-PRIMARY,STARING,75.4978,68.45,NSR-WAYPOINT-ALPHA,67.02,84.093,5,2,6.65,SUNLIT,0.32,0.956,45.68,0.0305,-51.84,0.019,VALID,3B46373EA650BF46,GS-ALPHA-1,PRIORITY
IMG-000579,2026-01-23 15:54:00,2026-01-23 15:54:00,2026-01-23 16:05:00,SENTINEL-9,EO-PRIMARY,STARING,77.4632,45.1575,NSR-WAYPOINT-ECHO,45.8,82.9,5,1,24.08,SUNLIT,0.38,0.948,53.1,0.0135,-51.57,0.0132,VALID,83B349D3A3033694,GS-DELTA-4,PRIORITY
IMG-000580,2026-01-23 15:59:00,2026-01-23 15:59:00,2026-01-23 16:43:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,77.4616,45.1457,NSR-WAYPOINT-ECHO,46.194,83.538,10,1,11.24,SUNLIT,0.49,0.968,84.29,0.0147,-48.32,0.0136,VALID,21E5F0ED3E408CFE,GS-BRAVO-2,PRIORITY
IMG-000581,2026-01-23 16:04:00,2026-01-23 16:04:00,2026-01-23 16:29:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,77.4166,45.161,NSR-WAYPOINT-ECHO,47.021,82.012,9,2,9.64,SUNLIT,0.47,0.929,83.8,0.0314,-48.34,0.019,VALID,675EB0B0B2330385,GS-CHARLIE-3,OPPORTUNISTIC
IMG-000582,2026-01-23 16:07:00,2026-01-23 16:07:00,2026-01-23 16:17:00,SENTINEL-9,EO-PRIMARY,STARING,71.5959,150.2246,NSR-WAYPOINT-DELTA,152.019,88.234,9,2,15.66,SUNLIT,0.38,0.937,60.57,0.0235,-51.25,0.0059,VALID,7319D16BDEA890BD,GS-CHARLIE-3,SCHEDULED
IMG-000583,2026-01-23 16:11:00,2026-01-23 16:11:00,2026-01-23 16:42:00,SENTINEL-9,EO-PRIMARY,STARING,71.6663,150.2498,NSR-WAYPOINT-DELTA,150.231,89.15,5,1,19.55,SUNLIT,0.45,0.952,58.07,0.0118,-51.36,0.0192,VALID,AF358B10DDD94E67,GS-CHARLIE-3,PRIORITY
IMG-000584,2026-01-23 16:16:00,2026-01-23 16:16:00,2026-01-23 16:46:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,80.1141,52.704,FRANZ-JOSEF-LAND,50.947,80.258,5,1,7.32,SUNLIT,0.35,0.977,81.89,0.0148,-50.31,0.0027,VALID,96D77AC13EC45DBA,GS-DELTA-4,PRIORITY
IMG-000585,2026-01-23 16:21:00,2026-01-23 16:21:00,2026-01-23 17:04:00,SENTINEL-9,EO-PRIMARY,STARING,71.6036,150.1639,NSR-WAYPOINT-DELTA,151.674,88.193,5,2,12.74,SUNLIT,0.48,0.921,74.98,0.0435,-48.23,0.0068,VALID,E6CCD8710C557F92,GS-ALPHA-1,SCHEDULED
IMG-000586,2026-01-23 16:25:00,2026-01-23 16:25:00,2026-01-23 16:49:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,77.4003,45.2037,NSR-WAYPOINT-ECHO,43.296,83.132,5,2,16.18,SUNLIT,0.4,0.965,76.34,0.0435,-49.04,0.0192,VALID,7F51B65CD52501C7,GS-DELTA-4,SCHEDULED
IMG-000587,2026-01-23 16:30:00,2026-01-23 16:30:00,2026-01-23 17:06:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.1649,96.6718,NSR-WAYPOINT-BRAVO,95.909,84.12,11,1,18.54,SUNLIT,0.45,0.939,48.63,0.0146,-50.75,0.01,VALID,DB0E64EC9562D7DE,GS-ALPHA-1,OPPORTUNISTIC
IMG-000588,2026-01-23 16:34:00,2026-01-23 16:34:00,2026-01-23 16:45:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,75.4709,68.3997,NSR-WAYPOINT-ALPHA,68.065,85.285,6,1,20.17,SUNLIT,0.44,0.956,69.05,0.0422,-50.79,0.02,VALID,83100F78A2A185E6,GS-DELTA-4,SCHEDULED
IMG-000589,2026-01-23 16:37:00,2026-01-23 16:37:00,2026-01-23 17:06:00,SENTINEL-9,EO-PRIMARY,STARING,80.1471,52.7497,FRANZ-JOSEF-LAND,51.042,79.848,11,2,20.78,SUNLIT,0.49,0.95,53.5,0.043,-49.39,0.0042,VALID,AF6341B824299976,GS-CHARLIE-3,PRIORITY
IMG-000590,2026-01-23 16:41:00,2026-01-23 16:41:00,2026-01-23 17:09:00,SENTINEL-9,EO-PRIMARY,STARING,73.8193,125.3552,NSR-WAYPOINT-CHARLIE,123.351,86.576,5,1,13.29,SUNLIT,0.34,0.971,68.08,0.0361,-49.58,0.0039,VALID,C846097C6D9F8F2B,GS-DELTA-4,SCHEDULED
IMG-000591,2026-01-23 16:45:00,2026-01-23 16:45:00,2026-01-23 17:16:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8453,125.2924,NSR-WAYPOINT-CHARLIE,123.871,86.202,9,1,15.92,SUNLIT,0.35,0.955,51.22,0.0234,-49.5,0.0161,VALID,92981652E9392A68,GS-CHARLIE-3,OPPORTUNISTIC
IMG-000592,2026-01-23 16:48:00,2026-01-23 16:48:00,2026-01-23 17:27:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.9133,67.5747,NOVAYA-ZEMLYA-NORTH,69.347,83.302,8,2,24.44,SUNLIT,0.39,0.929,69.06,0.0239,-48.07,0.0186,VALID,CBC574FADF22FE49,GS-DELTA-4,PRIORITY
IMG-000593,2026-01-23 16:53:00,2026-01-23 16:53:00,2026-01-23 17:07:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,73.8134,125.3754,NSR-WAYPOINT-CHARLIE,125.887,85.732,11,1,10.29,SUNLIT,0.42,0.974,58.84,0.0469,-51.8,0.0095,VALID,A0EE8664A863B0CB,GS-BRAVO-2,OPPORTUNISTIC
IMG-000594,2026-01-23 16:56:00,2026-01-23 16:56:00,2026-01-23 17:15:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,71.6062,150.1661,NSR-WAYPOINT-DELTA,150.972,88.649,6,2,17.08,SUNLIT,0.38,0.977,47.55,0.0274,-50.63,0.005,VALID,8D6C44B071A040FD,GS-CHARLIE-3,SCHEDULED
IMG-000595,2026-01-23 17:01:00,2026-01-23 17:01:00,2026-01-23 17:24:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,80.0732,52.7232,FRANZ-JOSEF-LAND,51.671,80.42,6,1,16.05,SUNLIT,0.44,0.955,73.68,0.0317,-50.06,0.0185,VALID,5D56479348C0ADC4,GS-BRAVO-2,OPPORTUNISTIC
IMG-000596,2026-01-23 17:06:00,2026-01-23 17:06:00,2026-01-23 17:42:00,SENTINEL-9,EO-PRIMARY,STARING,76.9877,67.5823,NOVAYA-ZEMLYA-NORTH,67.655,83.295,8,2,12.75,SUNLIT,0.38,0.942,55.35,0.0356,-49.44,0.0137,VALID,9B67F50A8A5AE235,GS-DELTA-4,SCHEDULED
IMG-000597,2026-01-23 17:10:00,2026-01-23 17:10:00,2026-01-23 17:44:00,SENTINEL-9,EO-PRIMARY,STARING,71.6216,150.2292,NSR-WAYPOINT-DELTA,148.845,89.288,5,2,24.53,SUNLIT,0.41,0.939,47.68,0.028,-49.21,0.0052,VALID,4BF87B931084BD56,GS-ALPHA-1,PRIORITY
IMG-000598,2026-01-23 17:13:00,2026-01-23 17:13:00,2026-01-23 17:52:00,SENTINEL-9,EO-PRIMARY,STARING,77.4244,45.182,NSR-WAYPOINT-ECHO,46.379,81.91,10,2,8.65,SUNLIT,0.38,0.938,77.29,0.0467,-48.54,0.0199,VALID,D279B3F365C7259E,GS-CHARLIE-3,PRIORITY
IMG-000599,2026-01-23 17:17:00,2026-01-23 17:17:00,2026-01-23 17:31:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,73.8302,125.3013,NSR-WAYPOINT-CHARLIE,126.681,86.055,7,1,6.92,SUNLIT,0.41,0.976,73.61,0.0397,-50.07,0.007,VALID,FE7537E8DC16E572,GS-DELTA-4,PRIORITY
IMG-000600,2026-01-23 17:20:00,2026-01-23 17:20:00,2026-01-23 17:58:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.2095,96.7221,NSR-WAYPOINT-BRAVO,95.301,84.696,7,1,17.96,SUNLIT,0.32,0.924,73.72,0.0114,-50.87,0.0134,VALID,3C6F42F3E1FDA5BB,GS-CHARLIE-3,PRIORITY
IMG-000601,2026-01-23 17:23:00,2026-01-23 17:23:00,2026-01-23 17:36:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,78.2333,15.5811,SVALBARD-MONITOR,15.129,82.284,8,1,10.5,SUNLIT,0.47,0.977,59.92,0.0163,-50.71,0.0093,VALID,96D675FDFDABEA8A,GS-CHARLIE-3,OPPORTUNISTIC
IMG-000602,2026-01-23 17:27:00,2026-01-23 17:27:00,2026-01-23 17:39:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.9305,67.5629,NOVAYA-ZEMLYA-NORTH,67.062,82.44,7,1,10.15,SUNLIT,0.31,0.95,47.39,0.0163,-51.73,0.0022,VALID,82AFDB70391A21D6,GS-BRAVO-2,PRIORITY
IMG-000603,2026-01-23 17:32:00,2026-01-23 17:32:00,2026-01-23 17:56:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,73.8167,125.3214,NSR-WAYPOINT-CHARLIE,126.072,85.836,11,1,9.17,SUNLIT,0.44,0.932,57.43,0.0357,-51.79,0.0062,VALID,87B0497A263F18DB,GS-CHARLIE-3,PRIORITY
IMG-000604,2026-01-23 17:37:00,2026-01-23 17:37:00,2026-01-23 18:01:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.911,67.6048,NOVAYA-ZEMLYA-NORTH,65.698,82.099,7,1,23.56,SUNLIT,0.48,0.944,59.02,0.0183,-51.4,0.0107,VALID,DCC31CE43F87A0B2,GS-BRAVO-2,PRIORITY
IMG-000605,2026-01-23 17:40:00,2026-01-23 17:40:00,2026-01-23 18:18:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,77.4286,45.1487,NSR-WAYPOINT-ECHO,46.456,81.913,8,2,10.54,SUNLIT,0.39,0.931,83.9,0.0117,-50.82,0.0054,VALID,F4C853777EB0D138,GS-DELTA-4,PRIORITY
IMG-000606,2026-01-23 17:45:00,2026-01-23 17:45:00,2026-01-23 17:59:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8528,125.342,NSR-WAYPOINT-CHARLIE,124.872,86.519,11,1,7.88,SUNLIT,0.44,0.941,78.54,0.0112,-49.41,0.0131,VALID,CE543F9E5A9D5508,GS-CHARLIE-3,OPPORTUNISTIC
IMG-000607,2026-01-23 17:49:00,2026-01-23 17:49:00,2026-01-23 18:01:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,80.1549,52.7724,FRANZ-JOSEF-LAND,51.967,79.443,9,2,5.78,SUNLIT,0.41,0.921,58.36,0.0424,-51.73,0.0063,VALID,5C0A6E3A3E7F3116,GS-CHARLIE-3,OPPORTUNISTIC
IMG-000608,2026-01-23 17:53:00,2026-01-23 17:53:00,2026-01-23 18:25:00,SENTINEL-9,EO-PRIMARY,STARING,78.1999,15.622,SVALBARD-MONITOR,16.583,81.489,6,1,22.6,SUNLIT,0.39,0.969,79.96,0.0151,-48.37,0.0118,VALID,0C02C6669306208B,GS-BRAVO-2,PRIORITY
IMG-000609,2026-01-23 17:57:00,2026-01-23 17:57:00,2026-01-23 18:08:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.9496,67.6023,NOVAYA-ZEMLYA-NORTH,66.962,82.494,5,2,20.68,SUNLIT,0.43,0.925,61.46,0.0199,-51.16,0.0011,VALID,F38CBD352F89331B,GS-ALPHA-1,OPPORTUNISTIC
IMG-000610,2026-01-23 18:00:00,2026-01-23 18:00:00,2026-01-23 18:28:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.9649,67.5725,NOVAYA-ZEMLYA-NORTH,68.863,83.202,10,2,9.66,SUNLIT,0.38,0.961,51.45,0.0302,-49.94,0.0198,VALID,E3697753E417844F,GS-ALPHA-1,PRIORITY
IMG-000611,2026-01-23 18:03:00,2026-01-23 18:03:00,2026-01-23 18:37:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8823,125.365,NSR-WAYPOINT-CHARLIE,123.564,86.102,11,1,16.21,SUNLIT,0.31,0.965,63.7,0.034,-49.07,0.0021,VALID,99D1D67AB1C7D7DD,GS-ALPHA-1,PRIORITY
IMG-000612,2026-01-23 18:08:00,2026-01-23 18:08:00,2026-01-23 18:38:00,SENTINEL-9,EO-PRIMARY,STARING,76.1773,96.7469,NSR-WAYPOINT-BRAVO,95.397,83.408,11,2,5.52,SUNLIT,0.36,0.943,57.87,0.0413,-51.47,0.006,VALID,F4F670A2DD84EF00,GS-DELTA-4,SCHEDULED
IMG-000613,2026-01-23 18:12:00,2026-01-23 18:12:00,2026-01-23 18:40:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.909,67.6215,NOVAYA-ZEMLYA-NORTH,66.661,82.942,5,1,6.11,SUNLIT,0.33,0.961,51.28,0.0267,-49.08,0.0065,VALID,9132B43CA6297B2F,GS-BRAVO-2,OPPORTUNISTIC
IMG-000614,2026-01-23 18:16:00,2026-01-23 18:16:00,2026-01-23 18:56:00,SENTINEL-9,EO-PRIMARY,STARING,78.1958,15.6217,SVALBARD-MONITOR,13.726,81.453,5,2,17.02,SUNLIT,0.47,0.958,73.74,0.046,-48.92,0.011,VALID,EC5EB918687A0763,GS-BRAVO-2,OPPORTUNISTIC
IMG-000615,2026-01-23 18:19:00,2026-01-23 18:19:00,2026-01-23 18:53:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,71.6789,150.2395,NSR-WAYPOINT-DELTA,150.91,88.908,11,2,6.83,SUNLIT,0.43,0.975,64.09,0.0487,-50.94,0.0141,VALID,800150D65D9AD9E8,GS-CHARLIE-3,SCHEDULED
IMG-000616,2026-01-23 18:22:00,2026-01-23 18:22:00,2026-01-23 18:33:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,77.4319,45.1668,NSR-WAYPOINT-ECHO,43.76,81.881,7,2,17.29,SUNLIT,0.32,0.946,80.21,0.0166,-48.72,0.0163,VALID,047FBDFFDB4E97AA,GS-BRAVO-2,SCHEDULED
IMG-000617,2026-01-23 18:25:00,2026-01-23 18:25:00,2026-01-23 18:36:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.9069,67.5586,NOVAYA-ZEMLYA-NORTH,67.215,83.529,11,1,8.34,SUNLIT,0.49,0.953,72.69,0.0276,-48.0,0.0108,VALID,2C155303A846E4A7,GS-ALPHA-1,SCHEDULED
IMG-000618,2026-01-23 18:29:00,2026-01-23 18:29:00,2026-01-23 18:40:00,SENTINEL-9,EO-PRIMARY,STARING,76.9747,67.5446,NOVAYA-ZEMLYA-NORTH,68.118,83.817,9,2,10.63,SUNLIT,0.37,0.967,56.97,0.0358,-48.75,0.0067,VALID,F833C77F51F1547D,GS-DELTA-4,OPPORTUNISTIC
IMG-000619,2026-01-23 18:33:00,2026-01-23 18:33:00,2026-01-23 19:00:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.1721,96.7333,NSR-WAYPOINT-BRAVO,96.998,84.334,9,2,16.05,SUNLIT,0.32,0.979,49.56,0.0177,-51.57,0.0069,VALID,FD149F99CAB9F58C,GS-BRAVO-2,SCHEDULED
