command_id,timestamp,satellite_id,command_type,source_station_id,source_station_location,operator_id,auth_token_hash,target_lat,target_lon,target_name,priority,response_code,execution_status,execution_duration_ms
CMD-000364,2026-01-22 21:44:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-ALPHA-1,"Thule, Greenland",OP-RODRIGUEZ,5616C6CEAA20C4E2,76.2171,96.6653,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,484
CMD-000365,2026-01-22 21:47:00,SENTINEL-9,TELEMETRY_REQUEST,GS-DELTA-4,"McMurdo, Antarctica",OP-JENSEN,D3B1FC97D5F40DB9,76.262,96.6966,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,440
CMD-000366,2026-01-22 21:50:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-BRAVO-2,"Fairbanks, Alaska",OP-TANAKA,0F66AE761692B6D3,76.8697,67.5699,NOVAYA-ZEMLYA-NORTH,PRIORITY,ACK_SUCCESS,EXECUTED,118
CMD-000367,2026-01-22 21:54:00,SENTINEL-9,ATTITUDE_ADJUST,GS-ALPHA-1,"Thule, Greenland",OP-JENSEN,583718B0F4F6C2C2,76.0935,96.6736,NSR-WAYPOINT-BRAVO,PRIORITY,ACK_SUCCESS,EXECUTED,430
CMD-000368,2026-01-22 21:58:00,SENTINEL-9,ATTITUDE_ADJUST,GS-BRAVO-2,"Fairbanks, Alaska",OP-RODRIGUEZ,2CE3BE415E269574,78.1356,15.6051,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,490
CMD-000369,2026-01-22 22:00:00,SENTINEL-9,CALIBRATION,GS-ALPHA-1,"Thule, Greenland",OP-TANAKA,7ED3CB2821DB9239,71.621,150.2292,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,478
CMD-000370,2026-01-22 22:02:00,SENTINEL-9,IMAGE_CAPTURE,GS-BRAVO-2,"Fairbanks, Alaska",OP-MUELLER,70596921E71AB928,76.2799,96.6623,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,402
CMD-000371,2026-01-22 22:06:00,SENTINEL-9,CONFIG_UPDATE,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,BF7A5C1CF804E334,71.666,150.3077,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,283
CMD-000372,2026-01-22 22:09:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-DELTA-4,"McMurdo, Antarctica",OP-TANAKA,A6DA999C10A14D0B,75.4743,68.4932,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,335
CMD-000373,2026-01-22 22:12:00,SENTINEL-9,IMAGE_CAPTURE,GS-ALPHA-1,"Thule, Greenland",OP-RODRIGUEZ,1782E2C24F295719,76.1829,96.7618,NSR-WAYPOINT-BRAVO,PRIORITY,ACK_SUCCESS,EXECUTED,212
CMD-000374,2026-01-22 22:15:00,SENTINEL-9,ATTITUDE_ADJUST,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,DEA94B2D88B3A7DD,76.8613,67.5041,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,179
CMD-000375,2026-01-22 22:17:00,SENTINEL-9,CONFIG_UPDATE,GS-DELTA-4,"McMurdo, Antarctica",OP-RODRIGUEZ,9EDBE5227611AF23,76.0926,96.7422,NSR-WAYPOINT-BRAVO,URGENT,ACK_SUCCESS,EXECUTED,432
CMD-000376,2026-01-22 22:20:00,SENTINEL-9,CONFIG_UPDATE,GS-ALPHA-1,"Thule, Greenland",OP-RODRIGUEZ,A404747C1E0F76F7,76.1523,96.727,NSR-WAYPOINT-BRAVO,URGENT,ACK_SUCCESS,EXECUTED,75
CMD-000377,2026-01-22 22:22:00,SENTINEL-9,SAFE_MODE_CHECK,GS-ALPHA-1,"Thule, Greenland",OP-CHEN,FE1EFDA6A742F3B4,78.2081,15.7082,SVALBARD-MONITOR,PRIORITY,ACK_SUCCESS,EXECUTED,499
CMD-000378,2026-01-22 22:24:00,SENTINEL-9,IMAGE_CAPTURE,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,58C9DED24D5634E9,76.9754,67.4858,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,230
CMD-000379,2026-01-22 22:27:00,SENTINEL-9,IMAGE_CAPTURE,GS-CHARLIE-3,"Svalbard, Norway",OP-TANAKA,B29F13C653F2F9DC,78.194,15.6312,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,378
CMD-000380,2026-01-22 22:30:00,SENTINEL-9,SAFE_MODE_CHECK,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,79D19473BC4FEC19,71.6087,150.1138,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,460
CMD-000381,2026-01-22 22:34:00,SENTINEL-9,IMAGE_CAPTURE,GS-DELTA-4,"McMurdo, Antarctica",OP-TANAKA,2904A2384B0AFAA0,80.1236,52.6315,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,218
CMD-000382,2026-01-22 22:38:00,SENTINEL-9,CONFIG_UPDATE,GS-ALPHA-1,"Thule, Greenland",OP-TANAKA,0B675406442AA6BF,73.9465,125.3066,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,121
CMD-000383,2026-01-22 22:41:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-ALPHA-1,"Thule, Greenland",OP-CHEN,E8B8A17F25DC0A92,76.1631,96.6717,NSR-WAYPOINT-BRAVO,PRIORITY,ACK_SUCCESS,EXECUTED,210
CMD-000384,2026-01-22 22:43:00,SENTINEL-9,ATTITUDE_ADJUST,GS-CHARLIE-3,"Svalbard, Norway",OP-TANAKA,5F8AAADFA81DF6C5,76.8611,67.6623,NOVAYA-ZEMLYA-NORTH,PRIORITY,ACK_SUCCESS,EXECUTED,466
CMD-000385,2026-01-22 22:45:00,SENTINEL-9,ATTITUDE_ADJUST,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,FBBC730187D71030,80.2034,52.7902,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,265
CMD-000386,2026-01-22 22:47:00,SENTINEL-9,ATTITUDE_ADJUST,GS-BRAVO-2,"Fairbanks, Alaska",OP-MUELLER,4131D103A0910CDD,73.8428,125.2792,NSR-WAYPOINT-CHARLIE,PRIORITY,ACK_SUCCESS,EXECUTED,199
CMD-000387,2026-01-22 22:49:00,SENTINEL-9,IMAGE_CAPTURE,GS-BRAVO-2,"Fairbanks, Alaska",OP-MUELLER,EB728456917C2E09,78.2386,15.5559,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,483
CMD-000388,2026-01-22 22:51:00,SENTINEL-9,CONFIG_UPDATE,GS-ALPHA-1,"Thule, Greenland",OP-JENSEN,D4EE17F25F89689F,77.3905,45.0902,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,458
CMD-000389,2026-01-22 22:55:00,SENTINEL-9,TELEMETRY_REQUEST,GS-ALPHA-1,"Thule, Greenland",OP-KOWALSKI,D27FEC65BE529FE2,76.1835,96.6368,NSR-WAYPOINT-BRAVO,URGENT,ACK_SUCCESS,EXECUTED,375
CMD-000390,2026-01-22 22:58:00,SENTINEL-9,SAFE_MODE_CHECK,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,A666E93DC2793E4D,80.106,52.6913,FRANZ-JOSEF-LAND,URGENT,ACK_SUCCESS,EXECUTED,372
CMD-000391,2026-01-22 23:02:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-CHARLIE-3,"Svalbard, Norway",OP-MUELLER,11BA47042F4AEBE8,75.5547,68.4529,NSR-WAYPOINT-ALPHA,PRIORITY,ACK_SUCCESS,EXECUTED,382
CMD-000392,2026-01-22 23:13:00,SENTINEL-9,CONFIG_UPDATE,GS-ALPHA-1,"Thule, Greenland",OP-CHEN,75C02E963F2E4A43,76.1241,96.7267,NSR-WAYPOINT-BRAVO,URGENT,ACK_SUCCESS,EXECUTED,363
CMD-000393,2026-01-22 23:21:00,SENTINEL-9,TELEMETRY_REQUEST,GS-BRAVO-2,"Fairbanks, Alaska",OP-RODRIGUEZ,E71FB60343EA7144,77.3714,45.265,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,482
CMD-000394,2026-01-22 23:28:00,SENTINEL-9,SAFE_MODE_CHECK,GS-DELTA-4,"McMurdo, Antarctica",OP-TANAKA,E13CD051F3323778,80.0214,52.7661,FRANZ-JOSEF-LAND,PRIORITY,ACK_SUCCESS,EXECUTED,331
CMD-000395,2026-01-22 23:39:00,SENTINEL-9,IMAGE_CAPTURE,GS-ALPHA-1,"Thule, Greenland",OP-RODRIGUEZ,33B6CD2FC0ABB936,73.7563,125.2543,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,451
CMD-000396,2026-01-22 23:43:00,SENTINEL-9,CALIBRATION,GS-ALPHA-1,"Thule, Greenland",OP-CHEN,E882F9A45D72589C,78.2101,15.7194,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,93
CMD-000397,2026-01-22 23:51:00,SENTINEL-9,CONFIG_UPDATE,GS-DELTA-4,"McMurdo, Antarctica",OP-JENSEN,BADE3ACD443939DB,71.5575,150.2973,NSR-WAYPOINT-DELTA,PRIORITY,ACK_SUCCESS,EXECUTED,253
CMD-000398,2026-01-22 23:59:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-BRAVO-2,"Fairbanks, Alaska",OP-RODRIGUEZ,28B2755C95C60E2F,80.0496,52.8182,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,396
CMD-000399,2026-01-23 00:08:00,SENTINEL-9,SAFE_MODE_CHECK,GS-ALPHA-1,"Thule, Greenland",OP-JENSEN,7934CF35A32D8AA0,76.1599,96.8166,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,60
CMD-000400,2026-01-23 00:12:00,SENTINEL-9,IMAGE_CAPTURE,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,B986CE60D2D21779,75.4299,68.4499,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_DELAYED,EXECUTED,229
CMD-000401,2026-01-23 00:21:00,SENTINEL-9,CONFIG_UPDATE,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,FFE93D0A708B6CC8,77.3444,45.2169,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,465
CMD-000402,2026-01-23 00:25:00,SENTINEL-9,ATTITUDE_ADJUST,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,7E1379F7F65A3382,78.2373,15.702,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,97
CMD-000403,2026-01-23 00:34:00,SENTINEL-9,TELEMETRY_REQUEST,GS-ALPHA-1,"Thule, Greenland",OP-TANAKA,472F9D3BB9255A78,75.4346,68.4554,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,224
CMD-000404,2026-01-23 00:45:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-BRAVO-2,"Fairbanks, Alaska",OP-CHEN,917BDA19BB66B0D9,73.7913,125.377,NSR-WAYPOINT-CHARLIE,PRIORITY,ACK_SUCCESS,EXECUTED,265
CMD-000405,2026-01-23 00:51:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-BRAVO-2,"Fairbanks, Alaska",OP-KOWALSKI,0AC536335A35B761,71.5994,150.1101,NSR-WAYPOINT-DELTA,URGENT,ACK_SUCCESS,EXECUTED,305
CMD-000406,2026-01-23 00:58:00,SENTINEL-9,SAFE_MODE_CHECK,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,132618FD94E2119C,78.274,15.5502,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,64
CMD-000407,2026-01-23 01:05:00,SENTINEL-9,CALIBRATION,GS-DELTA-4,"McMurdo, Antarctica",OP-CHEN,DA019907AB3F7E5D,75.5627,68.5047,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,312
CMD-000408,2026-01-23 01:09:00,SENTINEL-9,CONFIG_UPDATE,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,8184A0FEE3EB8F51,76.1703,96.6434,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,294
CMD-000409,2026-01-23 01:14:00,SENTINEL-9,ATTITUDE_ADJUST,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,E916889B7E91E570,77.0372,67.5827,NOVAYA-ZEMLYA-NORTH,URGENT,ACK_SUCCESS,EXECUTED,447
CMD-000410,2026-01-23 01:24:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-ALPHA-1,"Thule, Greenland",OP-TANAKA,BC2A529DB059785F,71.6082,150.2711,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,338
CMD-000411,2026-01-23 01:32:00,SENTINEL-9,IMAGE_CAPTURE,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,BD48D01D0D12C129,80.1184,52.7446,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,169
CMD-000412,2026-01-23 01:40:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-ALPHA-1,"Thule, Greenland",OP-JENSEN,E7561B7E4ADDB742,76.1278,96.8099,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,267
CMD-000413,2026-01-23 01:44:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-ALPHA-1,"Thule, Greenland",OP-JENSEN,A94C22610D4C08F8,77.3946,45.1888,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,61
CMD-000414,2026-01-23 01:55:00,SENTINEL-9,CONFIG_UPDATE,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,144F100A013852B4,75.4756,68.3669,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,332
CMD-000415,2026-01-23 02:04:00,SENTINEL-9,IMAGE_CAPTURE,GS-DELTA-4,"McMurdo, Antarctica",OP-JENSEN,D57650655A442186,75.4242,68.4138,NSR-WAYPOINT-ALPHA,PRIORITY,ACK_SUCCESS,EXECUTED,104
CMD-000416,2026-01-23 02:09:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-ALPHA-1,"Thule, Greenland",OP-CHEN,385B027F1CEFD08C,77.3405,45.2505,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,231
CMD-000417,2026-01-23 02:15:00,SENTINEL-9,CALIBRATION,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,F48704A88DDBF269,78.1678,15.5864,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,447
CMD-000418,2026-01-23 02:24:00,SENTINEL-9,SAFE_MODE_CHECK,GS-DELTA-4,"McMurdo, Antarctica",OP-KOWALSKI,203A0F441F214C07,71.7288,150.3053,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,337
CMD-000419,2026-01-23 02:33:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-DELTA-4,"McMurdo, Antarctica",OP-KOWALSKI,9EA272A3D455CEC5,76.1787,96.7107,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,231
CMD-000420,2026-01-23 02:37:00,SENTINEL-9,TELEMETRY_REQUEST,GS-BRAVO-2,"Fairbanks, Alaska",OP-RODRIGUEZ,D4F3457088D006A2,78.1308,15.7299,SVALBARD-MONITOR,PRIORITY,ACK_SUCCESS,EXECUTED,149
CMD-000421,2026-01-23 02:41:00,SENTINEL-9,TELEMETRY_REQUEST,GS-BRAVO-2,"Fairbanks, Alaska",OP-MUELLER,A629147612AA7C41,76.9834,67.5201,NOVAYA-ZEMLYA-NORTH,PRIORITY,ACK_SUCCESS,EXECUTED,156
CMD-000422,2026-01-23 02:52:00,SENTINEL-9,IMAGE_CAPTURE,GS-BRAVO-2,"Fairbanks, Alaska",OP-MUELLER,4F1651C05362C58D,71.6221,150.2966,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,139
CMD-000423,2026-01-23 03:00:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,02DDA8A19C5B7C41,73.9252,125.3866,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,99
CMD-000424,2026-01-23 03:04:00,SENTINEL-9,IMAGE_CAPTURE,GS-BRAVO-2,"Fairbanks, Alaska",OP-TANAKA,FA00DB44856A8691,78.165,15.6645,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,472
CMD-000425,2026-01-23 03:08:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-BRAVO-2,"Fairbanks, Alaska",OP-TANAKA,6774067C31EF9CDC,80.1687,52.7747,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,135
CMD-000426,2026-01-23 03:12:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,6E73529AB0FA2BAF,71.686,150.2877,NSR-WAYPOINT-DELTA,ROUTINE,ACK_DELAYED,EXECUTED,58
CMD-000427,2026-01-23 03:23:00,SENTINEL-9,TELEMETRY_REQUEST,GS-ALPHA-1,"Thule, Greenland",OP-CHEN,DA21704C3FD66E67,73.8105,125.322,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,386
CMD-000428,2026-01-23 03:31:00,SENTINEL-9,IMAGE_CAPTURE,GS-CHARLIE-3,"Svalbard, Norway",OP-RODRIGUEZ,D1E7566F2B15A3A8,76.9623,67.5142,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,307
CMD-000429,2026-01-23 03:37:00,SENTINEL-9,CONFIG_UPDATE,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,A7916AB9715D3B78,76.872,67.5579,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,465
CMD-000430,2026-01-23 03:43:00,SENTINEL-9,TELEMETRY_REQUEST,GS-BRAVO-2,"Fairbanks, Alaska",OP-RODRIGUEZ,7D1A559FF6FBBCD9,78.1485,15.5502,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,217
CMD-000431,2026-01-23 03:53:00,SENTINEL-9,TELEMETRY_REQUEST,GS-CHARLIE-3,"Svalbard, Norway",OP-RODRIGUEZ,5047EF0CCA6E7465,76.8987,67.6484,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,205
CMD-000432,2026-01-23 04:03:00,SENTINEL-9,CALIBRATION,GS-DELTA-4,"McMurdo, Antarctica",OP-CHEN,148A4E98B5C6D56D,71.6701,150.1281,NSR-WAYPOINT-DELTA,PRIORITY,ACK_SUCCESS,EXECUTED,333
CMD-000433,2026-01-23 04:07:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,1004F2FC45CFD716,76.2164,96.7978,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,437
CMD-000434,2026-01-23 04:17:00,SENTINEL-9,CONFIG_UPDATE,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,28E8300108A52E9A,71.5707,150.1833,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,490
CMD-000435,2026-01-23 04:25:00,SENTINEL-9,CALIBRATION,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,BFD13682A2E9A1ED,76.1559,96.6294,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,181
CMD-000436,2026-01-23 04:36:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,4D4E1AA8BC15D809,76.2623,96.7308,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,299
CMD-000437,2026-01-23 04:42:00,SENTINEL-9,SAFE_MODE_CHECK,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,34C2484661FF1C48,73.9234,125.4088,NSR-WAYPOINT-CHARLIE,PRIORITY,ACK_SUCCESS,EXECUTED,415
CMD-000438,2026-01-23 04:51:00,SENTINEL-9,TELEMETRY_REQUEST,GS-BRAVO-2,"Fairbanks, Alaska",OP-KOWALSKI,D5AD5211FC6638C1,76.163,96.6538,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,330
CMD-000439,2026-01-23 04:57:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-DELTA-4,"McMurdo, Antarctica",OP-JENSEN,35D99A02E045E1D2,78.1648,15.5975,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,240
CMD-000440,2026-01-23 05:03:00,SENTINEL-9,TELEMETRY_REQUEST,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,AA75F3721CB58301,73.9173,125.2731,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,335
CMD-000441,2026-01-23 05:11:00,SENTINEL-9,CONFIG_UPDATE,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,46D954F76363043B,73.9306,125.2402,NSR-WAYPOINT-CHARLIE,PRIORITY,ACK_SUCCESS,EXECUTED,300
CMD-000442,2026-01-23 05:21:00,SENTINEL-9,CONFIG_UPDATE,GS-DELTA-4,"McMurdo, Antarctica",OP-TANAKA,6ACC11C60ECE66FD,71.7257,150.1231,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,275
CMD-000443,2026-01-23 05:30:00,SENTINEL-9,SAFE_MODE_CHECK,GS-DELTA-4,"McMurdo, Antarctica",OP-CHEN,B968275F0F7814A8,76.9714,67.6499,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,286
CMD-000444,2026-01-23 05:38:00,SENTINEL-9,TELEMETRY_REQUEST,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,CD337A9AA33F39CC,80.0615,52.7438,FRANZ-JOSEF-LAND,PRIORITY,ACK_SUCCESS,EXECUTED,431
CMD-000445,2026-01-23 05:42:00,SENTINEL-9,IMAGE_CAPTURE,GS-DELTA-4,"McMurdo, Antarctica",OP-KOWALSKI,2F1ED305BD154566,75.5689,68.5229,NSR-WAYPOINT-ALPHA,PRIORITY,ACK_SUCCESS,EXECUTED,359
CMD-000446,2026-01-23 05:53:00,SENTINEL-9,ATTITUDE_ADJUST,GS-DELTA-4,"McMurdo, Antarctica",OP-TANAKA,CD19BEEEA85A81C8,76.0967,96.7649,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,188
CMD-000447,2026-01-23 06:00:00,SENTINEL-9,CALIBRATION,GS-DELTA-4,"McMurdo, Antarctica",OP-TANAKA,FD70A633BFA74D51,80.0527,52.7431,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,397
CMD-000448,2026-01-23 06:04:00,SENTINEL-9,SAFE_MODE_CHECK,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,9012161F6DF445ED,76.2577,96.7168,NSR-WAYPOINT-BRAVO,PRIORITY,ACK_SUCCESS,EXECUTED,270
CMD-000449,2026-01-23 06:06:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-ALPHA-1,"Thule, Greenland",OP-JENSEN,1935C9FC6D705A78,75.5354,68.4595,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,297
CMD-000450,2026-01-23 06:08:00,SENTINEL-9,CONFIG_UPDATE,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,E7680238CCB4B28E,75.5053,68.4185,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,282
CMD-000451,2026-01-23 06:10:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,298AD35CA8BC9B00,73.7575,125.3734,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,88
CMD-000452,2026-01-23 06:12:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-ALPHA-1,"Thule, Greenland",OP-JENSEN,8B53CF3B345B81BD,76.1721,96.6773,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,382
CMD-000453,2026-01-23 06:14:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-DELTA-4,"McMurdo, Antarctica",OP-TANAKA,D1164AF9D3BA8CE1,77.015,67.6536,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,489
CMD-000454,2026-01-23 06:16:00,SENTINEL-9,CONFIG_UPDATE,GS-ALPHA-1,"Thule, Greenland",OP-TANAKA,77FF707025A4C8BF,76.082,96.6498,NSR-WAYPOINT-BRAVO,PRIORITY,ACK_SUCCESS,EXECUTED,111
CMD-000455,2026-01-23 06:19:00,SENTINEL-9,SAFE_MODE_CHECK,GS-DELTA-4,"McMurdo, Antarctica",OP-JENSEN,F57B09289CD2C922,76.269,96.7547,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,201
CMD-000456,2026-01-23 06:23:00,SENTINEL-9,IMAGE_CAPTURE,GS-DELTA-4,"McMurdo, Antarctica",OP-CHEN,2B7B5574A76EDE4E,75.4714,68.4902,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,281
CMD-000457,2026-01-23 06:26:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,FCA20F6B9DDB7019,75.4877,68.5171,NSR-WAYPOINT-ALPHA,PRIORITY,ACK_SUCCESS,EXECUTED,396
CMD-000458,2026-01-23 06:28:00,SENTINEL-9,CALIBRATION,GS-ALPHA-1,"Thule, Greenland",OP-CHEN,D99FAE8F02638419,77.5196,45.0907,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,190
CMD-000459,2026-01-23 06:30:00,SENTINEL-9,ATTITUDE_ADJUST,GS-DELTA-4,"McMurdo, Antarctica",OP-TANAKA,B5BA11929C0F78E3,73.8419,125.3557,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,158
CMD-000460,2026-01-23 06:34:00,SENTINEL-9,CALIBRATION,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,CDC14AACB2CF5985,77.4597,45.2255,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,386
CMD-000461,2026-01-23 06:37:00,SENTINEL-9,SAFE_MODE_CHECK,GS-BRAVO-2,"Fairbanks, Alaska",OP-RODRIGUEZ,F83ECEDF41F8B320,71.6059,150.1981,NSR-WAYPOINT-DELTA,PRIORITY,ACK_SUCCESS,EXECUTED,418
